Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 1.99688
Smallest timing criticality in design: 0
Total timing criticality in design: 5722.56

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		189			0			1490			2230			588			



Net #	Driver_tnode	 to_node	Timing criticality

    0	 3001		    0		1.955598
    1	33223		    1		1.303467
    2	56089		    2		1.210990
			64807		1.101295
    3	63816		    3		1.156489
    4	19810		    4		1.284236
			  761		1.284236
			 1143		1.276178
			 7922		1.332702
			 8269		1.341993
			 8654		1.284155
			 9781		1.313823
			10160		1.330842
			10877		1.317347
			13419		1.269479
			18009		1.320789
			19431		1.249619
			21531		1.249537
			22941		1.290958
			23309		1.306143
			24353		1.330789
			24721		1.318927
			25429		1.327318
			29681		1.323713
			31134		1.299066
			35356		1.333684
			39223		1.310900
    5	 2999		    5		1.788977
    6	18366		    6		1.950812
    7	38895		    7		1.325175
    8	  774		    8		1.996879
			 7906		1.945569
    9	36082		    9		1.086872
   10	 6807		   10		1.982343
   11	27176		   11		1.212717
   12	 9802		   12		1.375539
			 5253		1.436738
			 7560		1.350893
			 8276		1.359203
			 9370		1.360782
			10885		1.359203
			11957		1.350893
			12698		1.370753
			13053		1.357725
			13393		1.350893
			13762		1.360782
			14811		1.359203
			15885		1.348980
			16589		1.360782
			16917		1.380724
			17277		1.370672
			17625		1.350893
			18008		1.375539
			19067		1.360782
			19420		1.350811
			20512		1.370753
			20835		1.358870
			21543		1.370753
			21887		1.380724
			22595		1.370753
			23304		1.360782
			24359		1.385429
			24717		1.360782
			25069		1.370753
			25403		1.359203
			27582		1.349232
			27928		1.350811
			28607		1.357725
			29678		1.373878
			30054		1.359203
			30413		1.360864
			30762		1.370672
			31130		1.366035
			32147		1.370672
			33212		1.367615
			33591		1.357725
			34658		1.359203
			35003		1.349232
			35361		1.373878
			39227		1.432116
   13	36081		   13		1.139924
			 7912		1.088614
   14	25765		   14		1.205805
   15	61476		   15		1.166646
			72117		1.120064
   16	 2998		   16		1.856263
   17	10511		   17		1.250556
			 2979		1.360273
			13765		1.226352
			22951		1.134658
			24726		1.112353
			26468		1.155604
   18	38896		   18		1.315286
			 2983		1.434974
   19	11983		   19		1.994966
			 1134		1.943900
			 9035		1.910352
   20	11586		   20		1.220561
			13773		1.088614
			16913		1.173831
			19781		1.144629
			20495		1.169660
			24354		1.105203
			41229		1.131866
   21	12728		   21		1.195915
			28962		1.120026
			38871		1.102035
   22	72551		   22		1.066291
			  402		1.066210
			  771		1.084239
			 1149		1.066210
			 5252		1.064297
			 6792		1.086152
			 7147		1.076181
			 7555		1.086152
			 7904		1.086152
			 8281		1.106012
			 8655		1.086152
			 9369		1.066210
			 9791		1.076181
			10506		1.094210
			10866		1.114322
			11241		1.086152
			11568		1.076181
			11956		1.066210
			12334		1.115983
			12706		1.046350
			13054		1.094462
			13392		1.094462
			13748		1.064630
			14810		1.104351
			15104		1.096041
			15502		1.066291
			15883		1.076181
			16217		1.104275
			16593		1.096123
			16921		1.046350
