Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 1.99684
Smallest timing criticality in design: 0
Total timing criticality in design: 10478.6

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		270			0			1657			4598			1268			



Net #	Driver_tnode	 to_node	Timing criticality

    0	14431		    0		1.283772
			  343		1.293855
			  712		1.310734
			 3448		1.277164
			18463		1.293855
			18826		1.344350
			19553		1.283855
			25512		1.288014
			25843		1.303937
			27648		1.293855
			27984		1.267849
			28336		1.310846
			28677		1.283772
			32901		1.347779
			33266		1.320817
			37950		1.300817
			38657		1.293855
			40773		1.334103
			41123		1.317479
			43247		1.314102
			45025		1.313938
			45353		1.293855
			49208		1.310817
			52200		1.320817
			72471		1.284758
			79066		1.290734
			81412		1.296499
			92589		1.361230
    1	  365		    1		1.164873
    2	 8439		    2		1.228039
			  339		1.295288
			 3819		1.249359
			 8105		1.531255
			10856		1.249359
			14775		1.239194
			15489		1.317133
			18460		1.307132
			20611		1.269442
			21262		1.249441
			22005		1.578382
			22310		1.434085
			26183		1.219194
			26549		1.279524
			29044		1.219194
			29373		1.239276
			29742		1.229276
			30788		1.408815
			31873		1.259441
			35051		1.249359
			35735		1.332774
			36109		1.311651
			36844		1.249359
			38321		1.269606
			40439		1.259441
			42574		1.259441
			43251		1.161017
			44680		1.239359
			46092		1.259841
			49559		1.269524
			51837		1.452514
			52523		1.214812
			55397		1.198039
			57590		1.267762
			64116		1.239359
			65596		1.249359
			66695		1.353022
			67874		1.332939
			69356		1.315977
			71744		1.278654
			72767		1.533377
			73136		1.249441
			73812		1.165857
			74535		1.249277
			76372		1.249359
			77663		1.212984
			78007		1.249359
			78754		1.269359
			79398		1.259841
			81123		1.269442
			81423		1.223321
			86675		1.249277
			88075		1.229358
    3	14435		    3		1.463153
			  356		1.480009
			  711		1.516971
			 2107		1.416296
			 3461		1.463235
			18459		1.490009
			18827		1.480091
			19562		1.490091
			19880		1.453152
			25209		1.463235
			25515		1.496970
			25844		1.480009
			27653		1.490009
			27982		1.486888
			28332		1.480009
			28697		1.469926
			32561		1.453152
			32904		1.554015
			33269		1.526971
			37189		1.463235
			37951		1.497053
			38658		1.480009
			40774		1.500174
			41128		1.516888
			42922		1.463235
			43255		1.510174
			45026		1.510174
			45354		1.490173
			49217		1.506971
			52201		1.490173
			56907		1.473235
			72474		1.503797
			79067		1.507053
			81411		1.468517
    4	 3469		    4		1.182766
			  361		1.190914
			  713		1.165992
			 1765		1.204560
			 2122		1.175992
			 8087		1.600236
			14072		1.175992
			14400		1.175992
			18456		1.433831
			18836		1.145827
			19201		1.204560
			19557		1.413584
			19885		1.455544
			22006		1.573274
			23704		1.396705
			25208		1.155827
			25525		1.450876
			25825		1.460876
			27652		1.463997
			27967		1.186157
			28345		1.165910
			28690		1.470711
			32232		1.204560
			32580		1.204560
			32905		1.176075
			33270		1.155827
			34301		1.433832
			34676		1.181676
			36125		1.306460
			37206		1.366457
			37953		1.165910
			38648		1.155827
			40784		1.155827
			41135		1.175992
			42915		1.393584
			43263		1.155909
			45035		1.145827
			45362		1.488672
			46076		1.274815
			49211		1.433667
			50813		1.443914
			51838		1.482329
			52202		1.396975
			52532		1.155909
			56906		1.479032
			63400		1.427140
			66336		1.686754
			69353		1.316030
			72779		1.289843
			74159		1.390268
			76361		1.312803
			77662		1.217794
			78745		1.455626
			79745		1.459114
			81109		1.435206
			81420		1.218131
			83122		1.379848
			84495		1.390013
			86654		1.398162
			87326		1.347749
			87685		1.426788
			88401		1.406622
			89456		1.439271
			92251		1.507389
			95486		1.158956
    5	11218		    5		1.123154
			 3436		1.106380
			11582		1.119772
			48569		1.103177
    6	14434		    6		1.504766
    7	56929		    7		1.195910
			 8428		1.302737
			16580		1.205993
    8	11215		    8		1.170093
			  347		1.223269
			 2474		1.230231
			11597		1.185309
			19890		1.178265
			20933		1.131490
			48564		1.123342
    9	84516		    9		1.226915
			 3818		1.290163
			22013		1.389153
			23712		1.230142
   10	77674		   10		1.314215
			  340		1.391464
			18464		1.403308
			81427		1.309496
			95015		1.258483
   11	  368		   11		1.329242
			  718		1.339242
			 1776		1.349243
			 2102		1.339242
			 3460		1.359325
			14068		1.339242
			14404		1.349243
			18458		1.339325
			18824		1.359325
			19191		1.359325
			19561		1.349325
			19903		1.329242
			23710		1.349407
			25179		1.359325
			25513		1.339242
			25827		1.329242
			27650		1.329242
			27973		1.354844
			28338		1.329242
			28682		1.329242
			32226		1.359325
			32570		1.349243
			32920		1.339242
			33273		1.349325
			34304		1.339242
			34664		1.339242
			37180		1.349325
			37943		1.339242
			38656		1.339325
			40761		1.369408
			41129		1.329242
			42903		1.339325
			43267		1.369490
			45011		1.369408
			45351		1.339325
			49204		1.339242
			52195		1.339325
			52515		1.369490
			56922		1.339325
			81421		1.391464
   12	  370		   12		1.901083
			18472		1.884309
   13	 3468		   13		1.143319
			77665		1.121325
			79740		1.372728
   14	11606		   14		1.106380
			47890		1.185309
			48573		1.133342
   15	81435		   15		1.309160
   16	 2509		   16		1.895280
			  354		1.833313
   17	11217		   17		1.168347
			  357		1.178347
			11572		1.121408
			48585		1.113259
   18	95345		   18		1.117199
			  350		1.117199
			  710		1.157365
			 1456		1.177448
			 1764		1.101038
			 2101		1.097116
			 2800		1.177448
			 3457		1.147365
			 3816		1.157447
			 4172		1.157447
			 7696		1.107281
			 8405		1.179248
			 8809		1.157447
			 9177		1.107117
			 9566		1.137364
			10370		1.197613
			11193		1.101120
			11573		1.097116
			12355		1.117282
			12713		1.077034
			12992		1.077034
			13337		1.157282
			13712		1.107199
			14059		1.127199
			14398		1.066951
			14787		1.137282
			15137		1.127199
			15477		1.157447
			15838		1.147447
			16189		1.147447
			16582		1.177448
			17299		1.155513
			17702		1.095265
			18104		1.155513
			18477		1.127199
			18840		1.087116
			19183		1.101038
			19544		1.117282
			19893		1.107117
			20241		1.137282
			20599		1.127199
			21270		1.187397
			21656		1.167365
			22014		1.167365
			22330		1.167365
			22608		1.155431
			23005		1.097199
			23373		1.167365
			23707		1.147282
			24410		1.145430
			24784		1.195596
			25207		1.117282
			25528		1.114026
			25850		1.117199
			26178		1.197613
			26533		1.137364
			26884		1.167447
			27252		1.147365
			27661		1.117199
			27986		1.082635
			28331		1.127282
			28681		1.117199
			29039		1.087116
			29360		1.157447
			29722		1.087116
			30083		1.087199
			30406		1.147447
			30806		1.157447
			31125		1.167447
			31879		1.137282
			32214		1.077034
			32569		1.077034
			32908		1.147200
			33276		1.107199
			33642		1.177448
			33956		1.105182
			34331		1.107199
			34668		1.092717
			35048		1.187448
			35393		1.087199
			35727		1.137364
			36124		1.147365
			36474		1.085182
			36846		1.127199
			37205		1.117282
			37530		1.092717
			37952		1.197613
			38293		1.137364
			38659		1.127282
			39003		1.087116
			39341		1.105347
			39687		1.167447
			40071		1.087116
			40410		1.107199
			40787		1.147282
			41137		1.107117
			41492		1.187530
			41844		1.117282
			42563		1.137282
			42920		1.147282
			43250		1.157365
			43596		1.125348
			43970		1.167447
			44304		1.187448
			44681		1.097199
			45034		1.147365
			45365		1.117117
			45711		1.135348
			46063		1.157365
			46444		1.185514
			47906		1.087116
			48216		1.132039
			48896		1.187530
			49232		1.147282
			51173		1.075099
			51835		1.157365
			52196		1.117117
			52531		1.157365
			52905		1.197613
			53243		1.167365
			53564		1.165431
			53951		1.147365
			54354		1.167365
			54696		1.125265
			55047		1.187448
			55404		1.177365
			55801		1.145513
			56905		1.177448
			57563		1.095265
			58203		1.157447
			58607		1.147365
			58972		1.157447
			59375		1.175596
			59751		1.155513
			60119		1.187366
			60489		1.167447
			60824		1.167365
			61197		1.147365
			61541		1.177365
			61909		1.145348
			62277		1.147365
			62620		1.177448
			62993		1.187448
			63377		1.147365
			63740		1.157365
			64097		1.157447
			64462		1.147282
			64838		1.187448
			65209		1.157447
			65577		1.197448
			65960		1.187448
			66340		1.155513
			66701		1.137364
			67080		1.147447
			67477		1.157447
			67855		1.147365
			68254		1.147365
			68598		1.167530
			68988		1.147365
			69363		1.137364
			69751		1.127282
			70173		1.127282
			70544		1.157447
			70987		1.137282
			71358		1.145430
			71749		1.137282
			72773		1.157365
			73140		1.177365
			73470		1.187530
			73821		1.157447
			74182		1.167365
			74543		1.195596
