Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 1.99208
Smallest timing criticality in design: 0
Total timing criticality in design: 6266.28

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		174			0			582			2510			1204			



Net #	Driver_tnode	 to_node	Timing criticality

    0	24380		    0		1.578088
			  740		1.427407
			 3379		1.417903
    1	15097		    1		1.397244
			  379		1.397244
			  747		1.341981
			 1443		1.371937
			 2661		1.409391
			 3744		1.346836
			 5301		1.397244
			 9535		1.304734
			10204		1.397451
			15768		1.536115
    2	 5333		    2		1.945526
			  725		1.962215
    3	 4950		    3		1.488907
			  372		1.388633
			  739		1.471433
			 1091		1.492902
			 2648		1.476288
			 4104		1.586065
			 4523		1.367528
			 7805		1.363651
			 9534		1.413733
			15413		1.471433
			15750		1.427265
			48211		1.413720
			49493		1.408225
			55673		1.320364
    4	39306		    4		1.232896
			38930		1.228887
    5	 5327		    5		1.844606
    6	49498		    6		1.452173
			  376		1.561207
			  731		1.494004
			 1446		1.544044
			 2650		1.539635
			 3749		1.594452
			 4543		1.567724
			 5315		1.580157
			 7793		1.417907
			 9539		1.564943
			10232		1.510799
			15060		1.578987
			15421		1.594452
			48223		1.579365
			55672		1.600663
    7	 4949		    7		1.869365
			  377		1.769091
			  745		1.826791
    8	49496		    8		1.461504
			  380		1.486605
			  719		1.456442
			 2634		1.473651
			 3746		1.511705
			 4521		1.473651
			 5293		1.498751
			 9544		1.524059
			10211		1.436197
			15077		1.411096
			15431		1.502202
    9	 4118		    9		1.374916
			  398		1.312361
			  734		1.375122
			 1450		1.374916
			 2646		1.312361
			 3755		1.375122
			 4530		1.438316
			 9552		1.479573
			15080		1.472694
			15415		1.479572
			15772		1.460598
   10	 3413		   10		1.747383
			  390		1.713004
			  742		1.649339
			 1094		1.717014
			 3750		1.721869
			 4107		1.747176
			 7808		1.746969
			16892		1.779756
   11	 7824		   11		1.489754
			  388		1.510653
			  736		1.547719
			 1454		1.459592
			 3753		1.417490
			 4937		1.329628
			10198		1.449261
			15429		1.417490
			15753		1.532122
			48213		1.371730
   12	 1474		   12		1.861808
			  389		1.861808
			  741		1.919773
   13	 4125		   13		1.396979
			  391		1.396979
			 1082		1.341981
			 2663		1.341716
			 4524		1.262160
			 4921		1.463334
			 7799		1.459799
			 9526		1.459799
			15062		1.283058
			15428		1.350022
			15775		1.456249
			48228		1.262160
			49473		1.338773
   14	  751		   14		1.929483
   15	15094		   15		1.346836
			  732		1.341981
			 1441		1.279427
			 2635		1.346836
			 3767		1.371937
			 4926		1.414246
			 5312		1.325632
			 9530		1.439553
			10213		1.393042
			15446		1.489402
   16	49495		   16		1.452886
			  378		1.474471
			  722		1.427146
			 1456		1.482202
			 2651		1.427592
			 3752		1.457102
			 4526		1.441637
			 7794		1.398728
			 9540		1.452899
			10217		1.406487
			15067		1.441637
			15426		1.507303
			18862		1.471367
			22673		1.388419
			29120		1.503294
			39292		1.412373
			43117		1.431794
   17	 4127		   17		1.359525
			  374		1.388173
			  729		1.287260
			 3393		1.712966
			 3765		1.422345
			 7820		1.447652
   18	  403		   18		1.885602
   19	 3050		   19		1.924628
			 2658		1.949729
			 4109		1.949729
			10226		1.844807
   20	 2670		   20		1.877406
			  392		1.877406
			 1088		1.847509
			 7818		1.940432
   21	 3407		   21		1.882261
   22	 2665		   22		1.789544
			  399		1.746969
			 1468		1.919773
			 3773		1.952766
			 4111		1.882261
			 5324		1.789990
			10201		1.684415
			15762		1.747887
   23	28006		   23		1.464148
			  373		1.497660
			 1462		1.535122
			 2649		1.505612
			 3747		1.484507
			 4540		1.519656
			 5314		1.575163
			 7797		1.485371
			 9538		1.480304
			10224		1.480497
			15059		1.519656
			15435		1.484507
			37342		1.603189
			42047		1.355142
			48225		1.641955
			49088		1.330041
			49487		1.490806
			49885		1.460271
			55666		1.613052
   24	 3408		   24		1.882054
   25	 3777		   25		1.814644
			  735		1.877199
   26	 4952		   26		1.288120
			  375		1.279161
			  717		1.351691
			 1086		1.341981
			 3378		1.637458
			 3774		1.288120
			 5322		1.405528
			15089		1.398058
   27	 2671		   27		1.659314
			  397		1.755372
			  720		1.794399
			 1092		1.784689
			 3384		1.789544
			 3768		1.814644
			 4932		1.869365
			 5295		1.822928
			15090		1.726989
			16908		1.865185
   28	 3406		   28		1.721869
			  370		1.689004
			  743		1.756679
			 5306		1.753062
			15058		1.689270
			16902		1.785024
   29	 3405		   29		1.794192
			  733		1.856747
   30	 4121		   30		1.346836
			  381		1.309117
			  738		1.341775
			 1090		1.304527
			 2660		1.531580
			 3388		1.611944
			 3748		1.211545
			 7790		1.397038
   31	31106		   31		1.598787
   32	   32		  383		1.924628
   33	   33		  726		1.869365
   34	   34		  737		1.721662
			 3766		1.856747
			 4099		1.882054
			 7815		1.882054
   35	   35		65913		1.598787
   36	72489		   36		0.000000
			  404		0.000000
			  753		0.000000
			 1106		0.000000
			 1478		0.000000
			 1841		0.000000
			 2249		0.000000
			 2672		0.000000
			 3056		0.000000
			 3415		0.000000
			 3781		0.000000
			 4128		0.000000
			 4557		0.000000
			 4954		0.000000
			 5334		0.000000
			 5715		0.000000
			 6097		0.000000
			 6531		0.000000
			 6959		0.000000
			 7396		0.000000
			 7830		0.000000
			 8207		0.000000
			 8583		0.000000
			 8953		0.000000
			 9252		0.000000
			 9561		0.000000
			 9902		0.000000
			10239		0.000000
			10576		0.000000
			10786		0.000000
			11172		0.000000
			11594		0.000000
			12027		0.000000
			12407		0.000000
			12861		0.000000
			13287		0.000000
			13775		0.000000
			14203		0.000000
			14627		0.000000
			15098		0.000000
			15449		0.000000
			16103		0.000000
			16491		0.000000
			16916		0.000000
			17317		0.000000
			17772		0.000000
			18127		0.000000
			18537		0.000000
			18875		0.000000
			19211		0.000000
			19549		0.000000
			19903		0.000000
			20280		0.000000
			20694		0.000000
			21075		0.000000
			21467		0.000000
			21858		0.000000
			22252		0.000000
			22692		0.000000
			23072		0.000000
			23470		0.000000
			23936		0.000000
			24389		0.000000
			24824		0.000000
			25250		0.000000
			25763		0.000000
			26208		0.000000
			26675		0.000000
			27146		0.000000
			27560		0.000000
			28008		0.000000
			28392		0.000000
			28770		0.000000
			29139		0.000000
			29509		0.000000
			29902		0.000000
			30320		0.000000
			30732		0.000000
			31111		0.000000
			31455		0.000000
			31843		0.000000
			32248		0.000000
			32668		0.000000
			33044		0.000000
			33472		0.000000
			33887		0.000000
			34250		0.000000
			34685		0.000000
			35092		0.000000
			35554		0.000000
			36012		0.000000
			36477		0.000000
			36967		0.000000
			37355		0.000000
			37734		0.000000
			38206		0.000000
